series_id,cik,accession_number,filing_type,filing_date,filing_url,series_name,asset_name,offering_price,shares,acquisition_cost,offering_expenses,status,source_confidence
0001688804-0001688804-22-000046-Series #TOADZ3079,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #TOADZ3079,Number 3079 CrypToadz NFT with 3D Eyes,5.0,21602700.0,,363.0,closed,0.88
0001688804-0001688804-22-000046-Series #KENNERSET,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #KENNERSET,1978 Kenner Star Wars Early Bird Set graded AFA 75,10.0,10001250.0,,1024.0,closed,0.88
0001688804-0001688804-22-000046-Series #MBIRD2754,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #MBIRD2754,Number 2754 Moonbird NFT with Raincloud Headwear,5.0,1200015000.0,,,closed,0.88
0001688804-0001688804-22-000046-Series #DLAND1,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #DLAND1,Decentraland Estate 2X2 Bundle with 4 LAND NFTs,10.0,1360017000.0,,5592.0,closed,0.88
0001688804-0001688804-22-000046-Series #WARHOL1,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #WARHOL1,1967 Andy Warhol Marilyn Monroe Signed Print Stamp-Numbered 140/250,10.0,1360017000.0,,9556.0,closed,0.88
0001688804-0001688804-22-000046-Series #94CSI,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #94CSI,1994 BMW 850CSi,14.25,800010000.0,,9306.0,closed,0.88
0001688804-0001688804-22-000046-Series #EMERALD,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #EMERALD,2005 Game Boy Advance Pokémon Emerald Version Video Game graded Wata 9.8 A++,4.0,67008375.0,,865.0,closed,0.88
0001688804-0001688804-22-000046-Series #BEEPLE1,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #BEEPLE1,Number #163/207 Into the Ether Beeple Everydays 2020 Collection NFT,5.0,1360017000.0,,7807.0,closed,0.88
0001688804-0001688804-22-000046-Series #VEEFRND1,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #VEEFRND1,VeeFriends Energetic Electric Eel NFT with Rare Admission Attribute,5.0,67208400.0,,1475.0,closed,0.88
0001688804-0001688804-22-000046-Series #VEEVIPER,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #VEEVIPER,2022 Gary Vee Original Veecon Exclusive Viper Drawing authenticated by PSA,5.0,1200015000.0,,3088.0,closed,0.88
0001688804-0001688804-22-000046-Series #DRACULA10,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #DRACULA10,1973 Tomb of Dracula #10 Comic Book published by Marvel graded CGC 9.8,10.0,32004000.0,,3500.0,closed,0.88
0001688804-0001688804-22-000046-Series #GAMEBOY,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #GAMEBOY,1989 Factory Sealed Nintendo Game Boy graded VGA 85,5.0,36004500.0,,1175.0,closed,0.88
0001688804-0001688804-22-000046-Series #CROESUS,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #CROESUS,561-546 BC First Gold Coin graded NGC CH XF,8.0,64008000.0,,4631.0,closed,0.88
0001688804-0001688804-22-000046-Series #BUFFETT1,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #BUFFETT1,2000 Annual Berkshire Hathaway Inc. Shareholders Meeting Guide Signed by Warren Buffett,3.0,40005000.0,,750.0,closed,0.88
0001688804-0001688804-22-000046-Series #CRASH,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #CRASH,1996 PlayStation Crash Bandicoot Video Game graded Wata 9.2 A+,7.0,40005000.0,,2350.0,closed,0.88
0001688804-0001688804-22-000046-Series #39AA,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #39AA,1939 First Edition copy of Alcoholics Anonymous by Bill Wilson,5.0,72009000.0,,5950.0,closed,0.88
0001688804-0001688804-22-000046-Series #105,0001688804,0001688804-22-000046,253G2,2022-06-02,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,Series #105,The 105.eth ENS Domain,4.0,800010000.0,,,closed,0.88
0001688804-0001688804-22-000029-Series #06FG1,0001688804,0001688804-22-000029,1-U,2022-04-27,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000029/series89ft1form1u.htm,Series #06FG1,Series #06FG1,180000.0,85.0,,,exit,0.8
0001688804-0001688804-22-000026-Series #69BM1,0001688804,0001688804-22-000026,1-K,2022-04-22,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000026/xsl1-K_X01/primary_doc.xml,Series #69BM1,Series #69BM1,,,,,,0.8
0001688804-0001688804-21-000012-Series #06FG1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #06FG1,"$365,000",9635.0,3200006400.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #90ME1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #90ME1,"$235,000",,,,,closed,0.88
0001688804-0001688804-21-000012-Series #77LE1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #77LE1,"$1,049",77700.0,3885.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #69BM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #69BM1,$778,115000.0,5750.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #85FT1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #85FT1,"$1,117",165000.0,8250.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #88LJ1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #88LJ1,$914,135000.0,6750.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #55PS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #55PS1,"$2,869",425000.0,21250.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #95BL1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #95BL1,$870,118500.0,5925.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #89PS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #89PS1,$470,165000.0,8250.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #90FM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #90FM1,$90,16500.0,825.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #83FB1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #83FB1,"$2,522",350000.0,7000.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #98DV1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #98DV1,$954,130000.0,6500.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #93XJ1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #93XJ1,"$3,487",495000.0,9900.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #02AX1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #02AX1,$793,108000.0,5400.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #99LE1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #99LE1,$510,69500.0,3475.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #91MV1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #91MV1,$279,38000.0,1900.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #92LD1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #92LD1,"$1,114",165000.0,5500.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #94DV1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #94DV1,$388,57500.0,2875.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #72MC1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #72MC1,$542,124500.0,6225.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #11BM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #11BM1,$567,84000.0,4200.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #80LC1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #80LC1,"$4,305",635000.0,12700.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #02BZ1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #02BZ1,"$1,316",195000.0,6500.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #88BM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #88BM1,$952,141000.0,4700.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #63CC1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #63CC1,$916,126000.0,6300.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #76PT1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #76PT1,"$1,382",189900.0,6330.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #75RA1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #75RA1,$586,84000.0,2800.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #65AG1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #65AG1,"$1,272",178500.0,8925.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #93FS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #93FS1,"$1,011",137500.0,6875.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #61JE1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #61JE1,"$1,661",246000.0,8200.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #90MM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #90MM1,$196,26600.0,532.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #65FM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #65FM1,$619,82500.0,4125.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #88PT1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #88PT1,$495,66000.0,3000.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #94LD1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #94LD1,"$4,481",597500.0,11950.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #99SS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #99SS1,"$1,375",137500.0,13750.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #94FS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #94FS1,"$1,450",145000.0,7250.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #61MG1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #61MG1,"$2,550",340000.0,6800.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #92CC1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #92CC1,$525,52500.0,2625.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #89FT1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #89FT1,"$1,800",180000.0,4500.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #80PN1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #80PN1,$480,48000.0,960.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #89FG2,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #89FG2,"$1,275",127500.0,7500.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #88LL1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #88LL1,"$2,920",292000.0,14600.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #82AV1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #82AV1,"$2,975",297500.0,2000.0,,,closed,0.88
0001688804-0001688804-21-000012-Series #06FS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #06FS1,"Sold -$227,500 Acquisition Offer Accepted on 05/10/2019",5000.0,1990003.0,,5232019.0,closed,0.88
0001688804-0001688804-21-000012-Series #00FM1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #00FM1,"Sold -$60,000 Acquisition Offer Accepted on 04/15/2019",2000.0,495003.0,,4242019.0,closed,0.88
0001688804-0001688804-21-000012-Series #03SS1,0001688804,0001688804-21-000012,253G2,2021-11-17,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,Series #03SS1,"Sold -$420,000 Acquisition Offer Accepted on 09/27/2020",3000.0,3750003.0,,1012020.0,closed,0.88
0001688804-0001688804-21-000009-Series #69BM1,0001688804,0001688804-21-000009,1-A/A,2021-10-12,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000009/xsl1-A_X01/primary_doc.xml,Series #69BM1,Series #69BM1,,2000.0,,,,0.8
0001688804-0001688804-21-000008-Series #77LE1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #77LE1,Closed,2000.0,777003.0,,772021.0,closed,0.88
0001688804-0001688804-21-000008-Series #69BM1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #69BM1,Closed,2000.0,1150003.0,,6152021.0,closed,0.88
0001688804-0001688804-21-000008-Series #85FT1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #85FT1,Closed,2000.0,1650003.0,,632021.0,closed,0.88
0001688804-0001688804-21-000008-Series #88LJ1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #88LJ1,Closed,2000.0,1350003.0,,6212021.0,closed,0.88
0001688804-0001688804-21-000008-Series #55PS1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #55PS1,Closed,2000.0,4250003.0,,852021.0,closed,0.88
0001688804-0001688804-21-000008-Series #95BL1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #95BL1,Closed,2000.0,1185003.0,,5212021.0,closed,0.88
0001688804-0001688804-21-000008-Series #89PS1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #89PS1,Closed,2000.0,1650003.0,,792021.0,closed,0.88
0001688804-0001688804-21-000008-Series #90FM1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #90FM1,Closed,2000.0,165003.0,,862021.0,closed,0.88
0001688804-0001688804-21-000008-Series #83FB1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #83FB1,Closed,5000.0,3500003.0,,7272021.0,closed,0.88
0001688804-0001688804-21-000008-Series #98DV1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #98DV1,Closed,2000.0,1300003.0,,5202021.0,closed,0.88
0001688804-0001688804-21-000008-Series #06FS1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #06FS1,"Sold -$227,500 Acquisition Offer Accepted on 05/10/2019",5000.0,1990003.0,,5232019.0,closed,0.88
0001688804-0001688804-21-000008-Series #93XJ1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #93XJ1,Closed,5000.0,4950003.0,,6222021.0,closed,0.88
0001688804-0001688804-21-000008-Series #02AX1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #02AX1,Closed,2000.0,1080003.0,,822021.0,closed,0.88
0001688804-0001688804-21-000008-Series #99LE1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #99LE1,Closed,2000.0,695003.0,,762021.0,closed,0.88
0001688804-0001688804-21-000008-Series #91MV1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #91MV1,Closed,2000.0,380003.0,,6292021.0,closed,0.88
0001688804-0001688804-21-000008-Series #92LD1,0001688804,0001688804-21-000008,1-SA,2021-09-28,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,Series #92LD1,Closed,3000.0,1650003.0,,892021.0,closed,0.88
